/home/eduardburlacu/miniconda3/bin/conda run -n fedprox --no-capture-output python /home/eduardburlacu/Inference/code.py 
+---------------------------------------------------+
|             train/test log likelihood             |
+-------+---------------------+---------------------+
| # it. |      train loss     |      test loss      |
|  4008 | -0.20572625845203363 | -0.2433879442808319  |
|  4009 | -0.20572274723359216 | -0.24338531223936777 |
|  4010 | -0.2057192376785326  | -0.24338268203039543 |
|  4011 | -0.20571572978568567 | -0.2433800536524958  |
|  4012 | -0.20571222355388294 | -0.24337742710425053 |
|  4013 | -0.20570871898195756 | -0.2433748023842427  |
|  4014 | -0.20570521606874323 | -0.24337217949105686 |
|  4015 | -0.20570171481307525 | -0.24336955842327904 |
|  4016 | -0.20569821521378975 | -0.24336693917949606 |
|  4017 | -0.2056947172697243  |  -0.243364321758297  |
|  4018 | -0.2056912209797172  | -0.24336170615827124 |
|  4019 | -0.2056877263426081  | -0.2433590923780104  |
|  4020 | -0.20568423335723768 | -0.24335648041610683 |
|  4021 | -0.20568074202244774 | -0.24335387027115446 |
|  4022 | -0.20567725233708123 | -0.2433512619417481  |
|  4023 |  -0.205673764299982  | -0.24334865542648493 |
|  4024 | -0.2056702779099955  | -0.24334605072396237 |
|  4025 | -0.2056667931659677  | -0.24334344783277942 |
|  4026 | -0.20566331006674599 | -0.24334084675153697 |
|  4027 | -0.20565982861117896 | -0.24333824747883676 |
|  4028 | -0.20565634879811584 | -0.24333565001328172 |
|  4029 | -0.20565287062640764 | -0.24333305435347632 |
|  4030 | -0.2056493940949057  | -0.2433304604980263  |
|  4031 | -0.2056459192024632  | -0.24332786844553905 |
|  4032 | -0.2056424459479339  | -0.2433252781946225  |
|  4033 | -0.2056389743301728  | -0.24332268974388666 |
|  4034 | -0.20563550434803615 | -0.24332010309194238 |
|  4035 | -0.20563203600038102 | -0.24331751823740164 |
|  4036 | -0.20562856928606568 | -0.24331493517887887 |
|  4037 | -0.20562510420394964 | -0.2433123539149883  |
|  4038 | -0.20562164075289324 | -0.24330977444434623 |
|  4039 | -0.20561817893175807 | -0.2433071967655704  |
|  4040 | -0.2056147187394069  | -0.24330462087727958 |
|  4041 | -0.20561126017470335 | -0.24330204677809386 |
|  4042 | -0.20560780323651218 | -0.2432994744666347  |
|  4043 | -0.20560434792369925 | -0.24329690394152448 |
|  4044 | -0.2056008942351317  | -0.24329433520138777 |
|  4045 | -0.20559744216967746 | -0.24329176824484933 |
|  4046 | -0.20559399172620565 | -0.24328920307053603 |
|  4047 | -0.2055905429035865  | -0.24328663967707576 |
|  4048 | -0.2055870957006912  | -0.24328407806309765 |
|  4049 | -0.20558365011639215 | -0.24328151822723207 |
|  4050 | -0.20558020614956277 | -0.2432789601681108  |
|  4051 | -0.20557676379907755 | -0.24327640388436683 |
|  4052 | -0.20557332306381212 | -0.24327384937463484 |
|  4053 | -0.20556988394264292 | -0.24327129663754982 |
|  4054 | -0.20556644643444755 | -0.24326874567174883 |
|  4055 | -0.20556301053810522 | -0.24326619647587022 |
|  4056 | -0.20555957625249532 | -0.24326364904855327 |
|  4057 |  -0.205556143576499  | -0.24326110338843854 |
|  4058 | -0.20555271250899795 | -0.24325855949416814 |
|  4059 | -0.20554928304887532 | -0.24325601736438535 |
|  4060 | -0.20554585519501523 | -0.24325347699773467 |
|  4061 | -0.20554242894630267 | -0.2432509383928619  |
|  4062 | -0.20553900430162386 | -0.2432484015484139  |
|  4063 | -0.20553558125986593 | -0.24324586646303906 |
|  4064 | -0.20553215981991746 |  -0.243243333135387  |
|  4065 | -0.20552873998066745 | -0.24324080156410852 |
|  4066 | -0.2055253217410064  | -0.2432382717478557  |
|  4067 | -0.2055219050998258  | -0.24323574368528217 |
|  4068 | -0.20551849005601813 | -0.24323321737504217 |
|  4069 | -0.2055150766084769  | -0.24323069281579177 |
|  4070 | -0.20551166475609667 | -0.24322817000618802 |
|  4071 | -0.20550825449777307 | -0.24322564894488954 |
|  4072 | -0.2055048458324027  | -0.2432231296305556  |
|  4073 | -0.2055014387588835  | -0.24322061206184734 |
|  4074 | -0.20549803327611393 | -0.24321809623742688 |
|  4075 | -0.20549462938299384 | -0.24321558215595765 |
|  4076 | -0.2054912270784242  | -0.24321306981610427 |
|  4077 | -0.20548782636130686 | -0.24321055921653237 |
|  4078 | -0.20548442723054458 | -0.2432080503559096  |
|  4079 | -0.20548102968504137 | -0.24320554323290383 |
|  4080 | -0.20547763372370226 | -0.24320303784618516 |
|  4081 | -0.20547423934543324 | -0.24320053419442403 |
|  4082 | -0.20547084654914122 | -0.2431980322762925  |
|  4083 | -0.20546745533373442 | -0.24319553209046427 |
|  4084 | -0.20546406569812178 | -0.24319303363561373 |
|  4085 | -0.20546067764121367 | -0.24319053691041678 |
|  4086 | -0.2054572911619209  | -0.24318804191355028 |
|  4087 | -0.2054539062591559  | -0.24318554864369266 |
|  4088 | -0.20545052293183175 | -0.2431830570995232  |
|  4089 | -0.20544714117886276 | -0.2431805672797231  |
|  4090 | -0.20544376099916403 | -0.2431780791829738  |
|  4091 | -0.20544038239165197 | -0.2431755928079587  |
|  4092 | -0.20543700535524376 | -0.24317310815336235 |
|  4093 | -0.20543362988885774 | -0.24317062521787025 |
|  4094 | -0.20543025599141315 | -0.2431681440001691  |
|  4095 | -0.20542688366183043 | -0.24316566449894736 |
|  4096 | -0.20542351289903088 | -0.24316318671289408 |
|  4097 | -0.20542014370193684 | -0.2431607106406998  |
|  4098 | -0.20541677606947167 | -0.24315823628105648 |
|  4099 | -0.20541341000055977 | -0.24315576363265656 |
|  4100 | -0.20541004549412656 | -0.24315329269419472 |
|  4101 | -0.20540668254909827 | -0.24315082346436598 |
|  4102 | -0.20540332116440252 | -0.2431483559418672  |
|  4103 | -0.20539996133896765 | -0.2431458901253959  |
|  4104 | -0.20539660307172297 | -0.24314342601365146 |
|  4105 | -0.20539324636159903 | -0.24314096360533383 |
|  4106 | -0.2053898912075272  | -0.24313850289914474 |
|  4107 | -0.20538653760843986 | -0.2431360438937863  |
|  4108 | -0.20538318556327045 | -0.24313358658796264 |
|  4109 | -0.20537983507095348 | -0.24313113098037886 |
|  4110 | -0.20537648613042428 | -0.24312867706974092 |
|  4111 | -0.20537313874061916 | -0.24312622485475666 |
|  4112 | -0.20536979290047566 | -0.24312377433413437 |
|  4113 | -0.2053664486089322  | -0.2431213255065841  |
|  4114 | -0.2053631058649281  | -0.2431188783708167  |
|  4115 | -0.20535976466740383 | -0.24311643292554444 |
|  4116 | -0.20535642501530052 | -0.2431139891694807  |
|  4117 | -0.20535308690756082 | -0.24311154710133992 |
|  4118 | -0.20534975034312794 | -0.2431091067198384  |
|  4119 | -0.20534641532094638 | -0.24310666802369282 |
|  4120 | -0.20534308183996125 | -0.24310423101162132 |
|  4121 | -0.20533974989911896 | -0.2431017956823431  |
|  4122 | -0.20533641949736675 | -0.24309936203457913 |
|  4123 |  -0.205333090633653  | -0.24309693006705063 |
|  4124 | -0.20532976330692684 | -0.24309449977848105 |
|  4125 | -0.20532643751613855 | -0.24309207116759368 |
|  4126 | -0.20532311326023941 | -0.24308964423311438 |
|  4127 | -0.2053197905381815  | -0.2430872189737696  |
|  4128 | -0.20531646934891812 | -0.24308479538828684 |
|  4129 | -0.20531314969140324 | -0.24308237347539483 |
|  4130 | -0.20530983156459212 | -0.2430799532338235  |
|  4131 | -0.2053065149674408  | -0.24307753466230422 |
|  4132 | -0.20530319989890633 | -0.24307511775956897 |
|  4133 | -0.2052998863579467  | -0.24307270252435142 |
|  4134 | -0.2052965743435211  | -0.2430702889553862  |
|  4135 | -0.20529326385458915 | -0.2430678770514092  |
|  4136 | -0.2052899548901122  | -0.2430654668111571  |
|  4137 | -0.20528664744905178 | -0.24306305823336835 |
|  4138 | -0.2052833415303711  | -0.2430606513167824  |
|  4139 | -0.20528003713303367 |  -0.243058246060139  |
|  4140 | -0.20527673425600448 | -0.24305584246218057 |
|  4141 | -0.20527343289824926 | -0.24305344052164968 |
|  4142 | -0.2052701330587346  | -0.24305104023729018 |
|  4143 | -0.20526683473642837 | -0.24304864160784706 |
|  4144 | -0.20526353793029908 | -0.2430462446320668  |
|  4145 | -0.2052602426393163  | -0.24304384930869663 |
|  4146 | -0.2052569488624507  | -0.24304145563648535 |
|  4147 | -0.20525365659867362 | -0.2430390636141824  |
|  4148 | -0.2052503658469577  | -0.24303667324053888 |
|  4149 | -0.2052470766062761  | -0.24303428451430684 |
|  4150 | -0.20524378887560338 | -0.24303189743423914 |
|  4151 | -0.20524050265391477 | -0.2430295119990904  |
|  4152 | -0.20523721794018657 | -0.24302712820761607 |
|  4153 | -0.20523393473339588 | -0.2430247460585724  |
|  4154 | -0.20523065303252097 | -0.24302236555071746 |
|  4155 | -0.20522737283654088 | -0.24301998668281022 |
|  4156 | -0.20522409414443568 | -0.24301760945361062 |
|  4157 | -0.2052208169551863  | -0.24301523386187948 |
|  4158 | -0.2052175412677748  | -0.24301285990637936 |
|  4159 | -0.20521426708118384 | -0.24301048758587399 |
|  4160 | -0.20521099439439738 | -0.24300811689912766 |
|  4161 | -0.2052077232064001  | -0.2430057478449061  |
|  4162 | -0.20520445351617775 | -0.24300338042197608 |
|  4163 | -0.2052011853227169  | -0.24300101462910573 |
|  4164 | -0.20519791862500505 | -0.24299865046506397 |
|  4165 | -0.20519465342203083 | -0.24299628792862138 |
|  4166 | -0.20519138971278358 | -0.2429939270185488  |
|  4167 | -0.2051881274962538  | -0.24299156773361932 |
|  4168 | -0.20518486677143255 | -0.24298921007260618 |
|  4169 | -0.20518160753731218 | -0.24298685403428383 |
|  4170 | -0.20517834979288582 | -0.2429844996174289  |
|  4171 | -0.20517509353714755 | -0.24298214682081773 |
|  4172 | -0.20517183876909242 | -0.24297979564322872 |
|  4173 | -0.20516858548771638 | -0.24297744608344082 |
|  4174 | -0.20516533369201612 | -0.2429750981402349  |
|  4175 | -0.20516208338098957 | -0.24297275181239195 |
|  4176 | -0.20515883455363537 | -0.2429704070986945  |
|  4177 | -0.20515558720895313 | -0.2429680639979266  |
|  4178 | -0.20515234134594343 | -0.24296572250887266 |
|  4179 | -0.2051490969636078  | -0.24296338263031894 |
|  4180 | -0.2051458540609485  | -0.2429610443610522  |
|  4181 | -0.20514261263696887 | -0.2429587076998605  |
|  4182 | -0.20513937269067334 | -0.24295637264553338 |
|  4183 | -0.20513613422106666 |  -0.242954039196861  |
|  4184 | -0.20513289722715503 | -0.2429517073526349  |
|  4185 | -0.20512966170794555 | -0.24294937711164757 |
|  4186 | -0.2051264276624459  | -0.24294704847269247 |
|  4187 | -0.20512319508966498 | -0.24294472143456466 |
|  4188 | -0.20511996398861243 | -0.2429423959960599  |
|  4189 | -0.2051167343582989  | -0.24294007215597507 |
|  4190 | -0.20511350619773588 | -0.24293774991310804 |
|  4191 | -0.2051102795059357  | -0.24293542926625855 |
|  4192 | -0.2051070542819118  | -0.2429331102142264  |
|  4193 | -0.2051038305246783  | -0.2429307927558129  |
|  4194 | -0.20510060823325035 | -0.2429284768898206  |
|  4195 | -0.2050973874066442  | -0.24292616261505315 |
|  4196 | -0.20509416804387656 | -0.24292384993031496 |
|  4197 | -0.20509095014396514 | -0.2429215388344118  |
|  4198 | -0.20508773370592887 | -0.24291922932615026 |
|  4199 | -0.20508451872878738 | -0.24291692140433857 |
|  4200 | -0.20508130521156123 | -0.24291461506778547 |
|  4201 | -0.20507809315327172 | -0.24291231031530094 |
|  4202 | -0.2050748825529412  | -0.2429100071456967  |
|  4203 | -0.20507167340959298 | -0.24290770555778424 |
|  4204 | -0.20506846572225107 | -0.24290540555037732 |
|  4205 | -0.20506525948994045 | -0.2429031071222899  |
|  4206 | -0.20506205471168706 | -0.24290081027233762 |
|  4207 | -0.2050588513865177  | -0.2428985149993375  |
|  4208 | -0.20505564951346003 | -0.2428962213021062  |
|  4209 | -0.2050524490915426  | -0.2428939291794631  |
|  4210 | -0.2050492501197948  |  -0.242891638630228  |
|  4211 | -0.20504605259724693 | -0.24288934965322118 |
|  4212 | -0.2050428565229305  | -0.24288706224726475 |
|  4213 | -0.20503966189587722 | -0.24288477641118217 |
|  4214 | -0.20503646871512024 | -0.2428824921437968  |
|  4215 | -0.2050332769796935  | -0.24288020944393438 |
|  4216 | -0.2050300866886316  | -0.24287792831042032 |
|  4217 | -0.20502689784097022 | -0.24287564874208287 |
|  4218 | -0.20502371043574588 | -0.2428733707377492  |
|  4219 | -0.20502052447199592 | -0.24287109429624962 |
|  4220 | -0.20501733994875862 | -0.24286881941641403 |
|  4221 | -0.20501415686507315 | -0.24286654609707412 |
|  4222 | -0.2050109752199795  | -0.24286427433706229 |
|  4223 | -0.20500779501251842 | -0.24286200413521253 |
|  4224 | -0.20500461624173189 | -0.2428597354903591  |
|  4225 | -0.20500143890666234 |  -0.242857468401338  |
|  4226 | -0.20499826300635335 | -0.24285520286698556 |
|  4227 | -0.20499508853984935 | -0.2428529388861402  |
|  4228 | -0.20499191550619542 | -0.2428506764576404  |
|  4229 | -0.20498874390443775 | -0.24284841558032633 |
|  4230 | -0.20498557373362336 | -0.24284615625303893 |
|  4231 | -0.2049824049927998  | -0.24284389847462015 |
|  4232 | -0.20497923768101622 | -0.2428416422439133  |
|  4233 | -0.20497607179732186 | -0.24283938755976217 |
|  4234 | -0.20497290734076717 | -0.2428371344210121  |
|  4235 | -0.20496974431040363 | -0.24283488282650936 |
|  4236 | -0.20496658270528323 | -0.24283263277510134 |
|  4237 | -0.20496342252445895 | -0.24283038426563608 |
|  4238 | -0.2049602637669847  | -0.24282813729696326 |
|  4239 | -0.2049571064319151  | -0.24282589186793252 |
|  4240 | -0.20495395051830595 | -0.2428236479773963  |
|  4241 | -0.20495079602521352 | -0.2428214056242065  |
|  4242 | -0.20494764295169512 | -0.24281916480721663 |
|  4243 | -0.20494449129680894 | -0.24281692552528142 |
|  4244 |  -0.204941341059614  | -0.24281468777725657 |
|  4245 |  -0.20493819223917   | -0.24281245156199843 |
|  4246 | -0.2049350448345377  | -0.24281021687836432 |
|  4247 | -0.20493189884477875 | -0.24280798372521376 |
|  4248 | -0.2049287542689555  | -0.24280575210140587 |
|  4249 | -0.2049256111061311  | -0.24280352200580146 |
|  4250 | -0.20492246935536976 | -0.24280129343726217 |
|  4251 | -0.20491932901573626 | -0.24279906639465118 |
|  4252 | -0.20491619008629655 | -0.24279684087683193 |
|  4253 | -0.20491305256611728 | -0.2427946168826696  |
|  4254 | -0.20490991645426576 | -0.24279239441102962 |
|  4255 | -0.20490678174981028 | -0.24279017346077922 |
|  4256 | -0.20490364845182016 | -0.24278795403078618 |
|  4257 | -0.20490051655936534 | -0.24278573611991952 |
|  4258 | -0.20489738607151653 | -0.24278351972704904 |
|  4259 | -0.20489425698734554 | -0.24278130485104565 |
|  4260 | -0.20489112930592476 | -0.24277909149078158 |
|  4261 | -0.20488800302632768 | -0.24277687964512978 |
|  4262 | -0.20488487814762826 | -0.24277466931296388 |
|  4263 | -0.20488175466890182 | -0.24277246049315934 |
|  4264 | -0.2048786325892239  |  -0.242770253184592  |
|  4265 | -0.20487551190767136 | -0.24276804738613877 |
|  4266 | -0.2048723926233216  | -0.24276584309667815 |
|  4267 | -0.20486927473525307 | -0.24276364031508874 |
|  4268 | -0.20486615824254487 | -0.24276143904025083 |
|  4269 | -0.20486304314427692 | -0.2427592392710455  |
|  4270 | -0.20485992943953021 | -0.24275704100635465 |
|  4271 | -0.20485681712738632 | -0.24275484424506172 |
|  4272 | -0.20485370620692758 | -0.2427526489860505  |
|  4273 | -0.2048505966772376  | -0.2427504552282061  |
|  4274 | -0.20484748853740026 | -0.2427482629704148  |
|  4275 | -0.20484438178650055 | -0.2427460722115634  |
|  4276 | -0.20484127642362432 | -0.24274388295054025 |
|  4277 | -0.20483817244785812 | -0.24274169518623456 |
|  4278 | -0.20483506985828936 | -0.24273950891753582 |
|  4279 | -0.2048319686540062  | -0.2427373241433359  |
|  4280 | -0.20482886883409776 | -0.24273514086252618 |
|  4281 | -0.20482577039765396 | -0.24273295907400033 |
|  4282 | -0.20482267334376536 | -0.24273077877665183 |
|  4283 | -0.20481957767152356 | -0.24272859996937637 |
|  4284 | -0.20481648338002084 | -0.24272642265106928 |
|  4285 | -0.20481339046835031 | -0.24272424682062826 |
|  4286 | -0.20481029893560593 | -0.24272207247695105 |
|  4287 | -0.20480720878088235 | -0.24271989961893617 |
|  4288 | -0.20480412000327525 | -0.24271772824548457 |
|  4289 |  -0.204801032601881  | -0.2427155583554968  |
|  4290 | -0.20479794657579675 | -0.24271338994787459 |
|  4291 | -0.20479486192412055 | -0.24271122302152137 |
|  4292 | -0.20479177864595102 | -0.24270905757534045 |
|  4293 | -0.20478869674038788 | -0.2427068936082373  |
|  4294 | -0.20478561620653152 | -0.24270473111911772 |
|  4295 | -0.20478253704348318 | -0.24270257010688806 |
|  4296 | -0.20477945925034485 | -0.24270041057045685 |
|  4297 | -0.20477638282621938 | -0.24269825250873253 |
|  4298 | -0.20477330777021038 | -0.24269609592062505 |
|  4299 | -0.20477023408142217 |  -0.242693940805045  |
|  4300 | -0.20476716175896015 | -0.2426917871609043  |
|  4301 | -0.2047640908019301  | -0.24268963498711585 |
|  4302 | -0.20476102120943895 | -0.24268748428259304 |
|  4303 | -0.2047579529805945  | -0.24268533504625062 |
|  4304 | -0.20475488611450487 | -0.24268318727700378 |
|  4305 | -0.20475182061027936 | -0.2426810409737702  |
|  4306 | -0.20474875646702814 | -0.24267889613546637 |
|  4307 | -0.20474569368386164 | -0.24267675276101128 |
|  4308 | -0.2047426322598917  | -0.24267461084932473 |
|  4309 | -0.20473957219423078 | -0.24267247039932652 |
|  4310 | -0.20473651348599176 | -0.24267033140993843 |
|  4311 | -0.2047334561342889  | -0.2426681938800828  |
|  4312 | -0.20473040013823668 | -0.24266605780868297 |
|  4313 | -0.20472734549695074 | -0.24266392319466326 |
|  4314 | -0.20472429220954746 | -0.2426617900369491  |
|  4315 | -0.20472124027514393 | -0.2426596583344665  |
|  4316 |  -0.204718189692858  | -0.24265752808614255 |
|  4317 | -0.20471514046180836 | -0.24265539929090563 |
|  4318 | -0.20471209258111445 | -0.2426532719476846  |
|  4319 | -0.20470904604989648 | -0.2426511460554098  |
|  4320 | -0.20470600086727564 | -0.24264902161301183 |
|  4321 | -0.20470295703237354 | -0.24264689861942293 |
|  4322 | -0.20469991454431283 | -0.24264477707357598 |
|  4323 | -0.2046968734022169  | -0.24264265697440482 |
|  4324 | -0.20469383360520993 | -0.24264053832084392 |
|  4325 | -0.2046907951524168  | -0.24263842111182946 |
|  4326 | -0.2046877580429632  | -0.24263630534629818 |
|  4327 | -0.2046847222759756  |  -0.242634191023187  |
|  4328 | -0.20468168785058125 | -0.2426320781414356  |
|  4329 | -0.2046786547659081  | -0.2426299666999825  |
|  4330 | -0.20467562302108508 | -0.2426278566977686  |
|  4331 | -0.2046725926152417  | -0.2426257481337353  |
|  4332 | -0.2046695635475083  | -0.2426236410068249  |
|  4333 |  -0.204666535817016  | -0.24262153531598085 |
|  4334 | -0.20466350942289657 | -0.24261943106014694 |
|  4335 | -0.2046604843642828  | -0.24261732823826873 |
|  4336 | -0.2046574606403081  | -0.24261522684929226 |
|  4337 | -0.2046544382501065  | -0.24261312689216433 |
|  4338 | -0.2046514171928132  | -0.24261102836583334 |
|  4339 | -0.2046483974675637  | -0.24260893126924762 |
|  4340 | -0.20464537907349453 | -0.24260683560135746 |
|  4341 | -0.20464236200974292 | -0.24260474136111362 |
|  4342 | -0.20463934627544694 | -0.2426026485474674  |
|  4343 | -0.20463633186974525 | -0.24260055715937157 |
|  4344 | -0.20463331879177749 | -0.2425984671957801  |
|  4345 | -0.20463030704068388 | -0.24259637865564698 |
|  4346 | -0.20462729661560553 | -0.2425942915379278  |
|  4347 | -0.20462428751568418 |  -0.242592205841579  |
|  4348 | -0.20462127974006233 | -0.24259012156555732 |
|  4349 | -0.20461827328788337 | -0.24258803870882162 |
|  4350 | -0.20461526815829142 | -0.2425859572703307  |
|  4351 | -0.2046122643504313  | -0.2425838772490446  |
|  4352 | -0.2046092618634485  | -0.24258179864392432 |
|  4353 | -0.20460626069648952 | -0.24257972145393145 |
|  4354 | -0.20460326084870126 | -0.24257764567802895 |
|  4355 | -0.20460026231923167 | -0.24257557131518057 |
|  4356 | -0.20459726510722934 | -0.24257349836435096 |
|  4357 | -0.20459426921184357 | -0.24257142682450564 |
|  4358 | -0.2045912746322244  | -0.2425693566946108  |
|  4359 | -0.2045882813675228  | -0.2425672879736342  |
|  4360 | -0.20458528941689033 | -0.24256522066054362 |
|  4361 | -0.20458229877947914 | -0.2425631547543086  |
|  4362 | -0.2045793094544426  | -0.2425610902538992  |
|  4363 | -0.20457632144093424 | -0.24255902715828634 |
|  4364 | -0.2045733347381089  | -0.24255696546644173 |
|  4365 | -0.20457034934512172 | -0.24255490517733883 |
|  4366 | -0.20456736526112876 | -0.24255284628995086 |
|  4367 | -0.2045643824852869  | -0.24255078880325243 |
|  4368 | -0.2045614010167536  | -0.24254873271621907 |
|  4369 | -0.20455842085468717 | -0.24254667802782734 |
|  4370 | -0.20455544199824657 | -0.2425446247370548  |
|  4371 | -0.20455246444659164 | -0.24254257284287925 |
|  4372 | -0.20454948819888283 | -0.24254052234427995 |
|  4373 | -0.20454651325428133 | -0.24253847324023717 |
|  4374 | -0.20454353961194913 | -0.24253642552973176 |
|  4375 | -0.2045405672710489  | -0.2425343792117455  |
|  4376 | -0.2045375962307441  | -0.2425323342852612  |
|  4377 | -0.20453462649019896 | -0.24253029074926213 |
|  4378 | -0.2045316580485782  | -0.2425282486027334  |
|  4379 | -0.20452869090504763 | -0.24252620784466014 |
|  4380 | -0.20452572505877342 | -0.2425241684740287  |
|  4381 | -0.20452276050892287 | -0.24252213048982627 |
|  4382 | -0.20451979725466374 | -0.24252009389104082 |
|  4383 | -0.20451683529516443 | -0.24251805867666146 |
|  4384 | -0.2045138746295944  | -0.2425160248456781  |
|  4385 | -0.20451091525712353 | -0.2425139923970816  |
|  4386 | -0.20450795717692255 | -0.2425119613298633  |
|  4387 | -0.20450500038816302 | -0.24250993164301626 |
|  4388 | -0.20450204489001703 | -0.2425079033355333  |
|  4389 | -0.20449909068165753 | -0.24250587640640917 |
|  4390 |  -0.204496137762258  | -0.24250385085463882 |
|  4391 | -0.20449318613099293 | -0.24250182667921838 |
|  4392 | -0.20449023578703746 | -0.24249980387914513 |
|  4393 | -0.20448728672956715 | -0.2424977824534163  |
|  4394 | -0.20448433895775855 | -0.24249576240103143 |
|  4395 | -0.20448139247078914 | -0.24249374372098914 |
|  4396 | -0.2044784472678366  | -0.24249172641229066 |
|  4397 | -0.20447550334807965 | -0.24248971047393705 |
|  4398 | -0.20447256071069764 | -0.2424876959049306  |
|  4399 | -0.20446961935487074 | -0.2424856827042745  |
|  4400 | -0.20446667927977968 | -0.2424836708709725  |
|  4401 | -0.2044637404846061  | -0.24248166040402971 |
|  4402 | -0.2044608029685321  | -0.24247965130245155 |
|  4403 | -0.20445786673074068 | -0.24247764356524507 |
|  4404 | -0.20445493177041546 | -0.24247563719141724 |
|  4405 | -0.2044519980867409  | -0.2424736321799768  |
|  4406 |  -0.204449065678902  | -0.24247162852993281 |
|  4407 | -0.20444613454608454 | -0.24246962624029536 |
|  4408 | -0.20444320468747512 | -0.24246762531007526 |
|  4409 | -0.20444027610226073 | -0.24246562573828462 |
|  4410 | -0.2044373487896295  | -0.24246362752393588 |
|  4411 | -0.20443442274876997 | -0.24246163066604232 |
|  4412 | -0.2044314979788714  | -0.24245963516361904 |
|  4413 | -0.20442857447912388 | -0.24245764101568093 |
|  4414 | -0.20442565224871811 | -0.24245564822124382 |
|  4415 | -0.20442273128684563 | -0.24245365677932518 |
|  4416 | -0.20441981159269837 | -0.24245166668894277 |
|  4417 | -0.20441689316546935 | -0.24244967794911496 |
|  4418 | -0.20441397600435196 | -0.24244769055886187 |
|  4419 | -0.2044110601085405  | -0.24244570451720335 |
|  4420 | -0.20440814547722996 | -0.2424437198231608  |
|  4421 | -0.20440523210961595 | -0.2424417364757567  |
|  4422 | -0.2044023200048948  | -0.24243975447401397 |
|  4423 | -0.2043994091622634  | -0.24243777381695608 |
|  4424 | -0.20439649958091968 | -0.2424357945036081  |
|  4425 | -0.20439359126006196 | -0.24243381653299514 |
|  4426 | -0.2043906841988894  | -0.24243183990414421 |
|  4427 | -0.2043877783966017  | -0.24242986461608193 |
|  4428 | -0.20438487385239945 | -0.24242789066783707 |
|  4429 | -0.20438197056548382 | -0.2424259180584379  |
|  4430 | -0.20437906853505672 | -0.2424239467869145  |
|  4431 | -0.20437616776032072 | -0.2424219768522976  |
|  4432 | -0.20437326824047905 | -0.24242000825361854 |
|  4433 | -0.20437036997473562 | -0.2424180409899099  |
|  4434 | -0.20436747296229513 | -0.24241607506020443 |
|  4435 | -0.20436457720236298 | -0.24241411046353645 |
|  4436 | -0.2043616826941451  | -0.24241214719894078 |
|  4437 | -0.2043587894368482  |  -0.242410185265453  |
|  4438 | -0.20435589742967963 | -0.24240822466210957 |
|  4439 | -0.20435300667184755 | -0.24240626538794824 |
|  4440 | -0.20435011716256063 | -0.24240430744200694 |
|  4441 | -0.20434722890102847 | -0.24240235082332467 |
|  4442 | -0.20434434188646086 | -0.24240039553094114 |
|  4443 | -0.20434145611806898 | -0.24239844156389775 |
|  4444 | -0.2043385715950641  | -0.24239648892123536 |
|  4445 | -0.20433568831665838 | -0.24239453760199686 |
|  4446 | -0.2043328062820648  | -0.2423925876052253  |
|  4447 | -0.20432992549049675 | -0.24239063892996449 |
|  4448 | -0.20432704594116838 | -0.24238869157525966 |
|  4449 | -0.2043241676332948  | -0.24238674554015635 |
|  4450 | -0.2043212905660913  | -0.24238480082370104 |
|  4451 | -0.20431841473877427 | -0.24238285742494148 |
|  4452 | -0.20431554015056055 | -0.24238091534292522 |
|  4453 | -0.20431266680066792 | -0.24237897457670193 |
|  4454 | -0.20430979468831417 | -0.24237703512532124 |
|  4455 | -0.20430692381271862 | -0.2423750969878337  |
|  4456 | -0.20430405417310077 | -0.24237316016329102 |
|  4457 | -0.20430118576868084 | -0.24237122465074545 |
|  4458 | -0.2042983185986797  | -0.24236929044924987 |
|  4459 | -0.20429545266231916 | -0.2423673575578588  |
|  4460 | -0.20429258795882135 | -0.24236542597562655 |
|  4461 | -0.20428972448740923 | -0.24236349570160898 |
|  4462 | -0.2042868622473064  | -0.24236156673486234 |
|  4463 | -0.20428400123773716 | -0.24235963907444422 |
|  4464 | -0.20428114145792647 | -0.24235771271941225 |
|  4465 | -0.2042782829070999  | -0.24235578766882582 |
|  4466 | -0.20427542558448372 | -0.24235386392174407 |
|  4467 | -0.20427256948930483 | -0.2423519414772279  |
|  4468 |  -0.204269714620791  | -0.2423500203343384  |
|  4469 | -0.20426686097817032 | -0.24234810049213804 |
|  4470 | -0.20426400856067184 | -0.24234618194968952 |
|  4471 |  -0.204261157367525  | -0.24234426470605663 |
|  4472 | -0.20425830739796008 | -0.24234234876030392 |
|  4473 | -0.20425545865120814 | -0.24234043411149706 |
|  4474 | -0.2042526111265005  | -0.24233852075870185 |
|  4475 | -0.20424976482306967 | -0.24233660870098575 |
|  4476 | -0.20424691974014828 | -0.24233469793741608 |
|  4477 | -0.20424407587696997 | -0.24233278846706166 |
|  4478 | -0.2042412332327688  | -0.24233088028899202 |
|  4479 | -0.20423839180677994 | -0.2423289734022772  |
|  4480 | -0.20423555159823856 | -0.24232706780598826 |
|  4481 | -0.20423271260638093 | -0.24232516349919733 |
|  4482 | -0.20422987483044389 | -0.24232326048097655 |
|  4483 | -0.20422703826966482 | -0.24232135875039984 |
|  4484 | -0.20422420292328194 | -0.2423194583065412  |
|  4485 | -0.20422136879053393 | -0.2423175591484756  |
